IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
34.65.158.174,443,443,true,FRA,Europe,Frankfurt,174,3.92
34.116.200.243,443,443,true,FRA,Europe,Frankfurt,185,3.89
34.65.56.107,443,443,true,FRA,Europe,Frankfurt,174,3.89
34.118.72.161,443,443,true,AMS,Europe,Amsterdam,189,3.89
34.65.167.149,443,443,true,FRA,Europe,Frankfurt,174,3.86
34.65.243.249,443,443,true,FRA,Europe,Frankfurt,174,3.85
34.65.197.216,443,443,true,FRA,Europe,Frankfurt,181,3.85
34.65.192.88,443,443,true,FRA,Europe,Frankfurt,182,3.83
34.118.36.2,443,443,true,FRA,Europe,Frankfurt,273,3.83
34.118.56.10,443,443,true,FRA,Europe,Frankfurt,186,3.82
34.118.20.128,443,443,true,FRA,Europe,Frankfurt,281,3.81
34.116.147.2,443,443,true,FRA,Europe,Frankfurt,203,3.74
34.116.253.70,443,443,true,FRA,Europe,Frankfurt,262,3.70
34.65.204.88,443,443,true,CDG,Europe,Paris,174,3.67
34.65.137.148,443,443,true,FRA,Europe,Frankfurt,174,3.66
34.65.230.239,443,443,true,AMS,Europe,Amsterdam,176,3.63
34.65.43.232,443,443,true,FRA,Europe,Frankfurt,173,3.63
34.116.200.90,443,443,true,FRA,Europe,Frankfurt,265,3.60
34.116.233.114,443,443,true,FRA,Europe,Frankfurt,272,3.60
34.65.7.73,443,443,true,AMS,Europe,Amsterdam,163,3.54
34.118.112.135,443,443,true,FRA,Europe,Frankfurt,196,3.52
34.116.142.119,443,443,true,AMS,Europe,Amsterdam,200,3.48
34.116.203.237,443,443,true,FRA,Europe,Frankfurt,256,3.47
34.118.31.189,443,443,true,FRA,Europe,Frankfurt,260,3.47
34.65.191.40,443,443,true,FRA,Europe,Frankfurt,193,3.45
34.65.56.107,443,443,true,FRA,Europe,Frankfurt,173,3.43
34.65.129.192,443,443,true,FRA,Europe,Frankfurt,168,3.43
34.65.205.125,443,443,true,FRA,Europe,Frankfurt,177,3.38
34.65.157.194,443,443,true,FRA,Europe,Frankfurt,174,3.31
34.118.102.243,443,443,true,FRA,Europe,Frankfurt,186,3.28
34.65.183.167,443,443,true,FRA,Europe,Frankfurt,176,3.27
34.65.217.176,443,443,true,FRA,Europe,Frankfurt,179,3.26
34.118.49.153,443,443,true,FRA,Europe,Frankfurt,175,3.24
34.66.72.229,443,443,true,ORD,North America,Chicago,220,3.22
34.65.249.150,443,443,true,AMS,Europe,Amsterdam,177,3.20
34.118.79.119,443,443,true,FRA,Europe,Frankfurt,189,3.19
34.65.111.170,443,443,true,FRA,Europe,Frankfurt,173,3.19
34.116.177.76,443,443,true,FRA,Europe,Frankfurt,187,3.13
34.118.33.110,443,443,true,AMS,Europe,Amsterdam,267,3.07
34.118.20.0,443,443,true,FRA,Europe,Frankfurt,210,3.06
34.65.14.48,443,443,true,FRA,Europe,Frankfurt,184,3.04
34.65.16.137,443,443,true,FRA,Europe,Frankfurt,174,3.02
34.141.221.33,2086,80,false,AMS,Europe,Amsterdam,164,2.99
34.116.140.74,443,443,true,FRA,Europe,Frankfurt,185,2.98
34.65.89.88,443,443,true,FRA,Europe,Frankfurt,172,2.98
34.118.112.23,443,443,true,FRA,Europe,Frankfurt,189,2.98
34.145.66.39,8080,8080,false,MAA,Asia Pacific,Chennai,413,2.98
34.116.184.78,443,443,true,AMS,Europe,Amsterdam,284,2.97
34.141.221.33,2087,80,false,AMS,Europe,Amsterdam,164,2.97
34.65.7.113,443,443,true,FRA,Europe,Frankfurt,180,2.93
34.65.248.12,443,443,true,FRA,Europe,Frankfurt,182,2.93
34.65.225.189,443,443,true,FRA,Europe,Frankfurt,174,2.91
34.118.116.97,443,443,true,FRA,Europe,Frankfurt,186,2.90
34.116.212.98,443,443,true,FRA,Europe,Frankfurt,240,2.89
34.118.125.243,443,443,true,FRA,Europe,Frankfurt,185,2.88
34.65.254.14,443,443,true,FRA,Europe,Frankfurt,183,2.88
34.145.66.39,8080,8080,false,MAA,Asia Pacific,Chennai,413,2.86
34.65.137.148,443,443,true,FRA,Europe,Frankfurt,215,2.85
34.116.253.183,443,443,true,FRA,Europe,Frankfurt,270,2.82
34.116.132.87,443,443,true,CDG,Europe,Paris,278,2.79
34.65.139.204,443,443,true,FRA,Europe,Frankfurt,176,2.77
34.141.221.33,2082,80,false,AMS,Europe,Amsterdam,163,2.76
34.116.181.67,443,443,true,AMS,Europe,Amsterdam,188,2.76
34.65.215.177,443,443,true,CDG,Europe,Paris,175,2.74
34.141.248.249,2083,80,false,AMS,Europe,Amsterdam,163,2.73
34.65.226.161,443,443,true,FRA,Europe,Frankfurt,179,2.72
34.141.248.249,2096,80,false,AMS,Europe,Amsterdam,164,2.71
34.65.197.35,443,443,true,FRA,Europe,Frankfurt,177,2.70
34.141.221.33,2095,80,false,AMS,Europe,Amsterdam,168,2.69
34.65.161.35,443,443,true,FRA,Europe,Frankfurt,179,2.69
34.141.221.33,2083,80,false,AMS,Europe,Amsterdam,388,2.69
34.118.88.27,443,443,true,FRA,Europe,Frankfurt,185,2.69
34.141.221.33,2052,80,false,AMS,Europe,Amsterdam,165,2.69
34.118.105.183,443,443,true,FRA,Europe,Frankfurt,188,2.69
34.141.248.249,2082,80,false,AMS,Europe,Amsterdam,170,2.68
34.147.101.117,2096,80,false,AMS,Europe,Amsterdam,164,2.67
34.141.248.249,2086,80,false,AMS,Europe,Amsterdam,165,2.66
34.116.204.118,443,443,true,FRA,Europe,Frankfurt,249,2.66
34.141.221.33,2096,80,false,AMS,Europe,Amsterdam,163,2.65
34.175.95.58,2086,80,false,MAD,Europe,Madrid,181,2.65
35.187.41.171,2083,80,false,CDG,Europe,Paris,162,2.64
34.175.95.58,2083,80,false,MAD,Europe,Madrid,179,2.63
34.65.238.73,443,443,true,AMS,Europe,Amsterdam,182,2.57
34.65.139.23,443,443,true,FRA,Europe,Frankfurt,176,2.56
34.65.252.234,443,443,true,AMS,Europe,Amsterdam,181,2.54
34.65.171.24,443,443,true,FRA,Europe,Frankfurt,172,2.52
34.141.248.249,2052,80,false,AMS,Europe,Amsterdam,161,2.52
34.141.248.249,2053,80,false,AMS,Europe,Amsterdam,161,2.52
34.147.101.117,2053,80,false,AMS,Europe,Amsterdam,164,2.52
34.141.248.249,2095,80,false,AMS,Europe,Amsterdam,163,2.50
34.147.101.117,2083,80,false,AMS,Europe,Amsterdam,164,2.49
34.65.197.71,443,443,true,FRA,Europe,Frankfurt,172,2.49
34.147.101.117,2087,80,false,AMS,Europe,Amsterdam,161,2.48
34.147.101.117,2086,80,false,AMS,Europe,Amsterdam,161,2.47
34.147.101.117,2082,80,false,AMS,Europe,Amsterdam,165,2.46
34.141.221.33,2053,80,false,AMS,Europe,Amsterdam,166,2.46
35.187.41.171,2087,80,false,CDG,Europe,Paris,164,2.46
34.175.95.58,2087,80,false,MAD,Europe,Madrid,179,2.45
34.175.95.58,2053,80,false,MAD,Europe,Madrid,181,2.43
34.147.101.117,2095,80,false,AMS,Europe,Amsterdam,166,2.42
34.141.248.249,2087,80,false,AMS,Europe,Amsterdam,165,2.42
34.175.95.58,2082,80,false,MAD,Europe,Madrid,183,2.41
34.65.167.149,443,443,true,FRA,Europe,Frankfurt,199,2.41
35.194.241.8,8080,80,false,TPE,Asia Pacific,Taipei,41,2.40
34.175.95.58,2096,80,false,MAD,Europe,Madrid,179,2.37
34.65.167.149,443,443,true,CDG,Europe,Paris,176,2.35
34.116.200.248,443,443,true,FRA,Europe,Frankfurt,281,2.35
34.118.99.19,443,443,true,AMS,Europe,Amsterdam,186,2.33
34.175.7.231,2053,80,false,MAD,Europe,Madrid,184,2.29
35.229.161.32,443,443,true,TPE,Asia Pacific,Taipei,51,2.28
34.175.95.58,2052,80,false,MAD,Europe,Madrid,181,2.27
34.175.95.58,2095,80,false,MAD,Europe,Madrid,181,2.26
34.175.7.231,2082,80,false,MAD,Europe,Madrid,179,2.26
34.65.2.201,443,443,true,FRA,Europe,Frankfurt,175,2.26
34.175.99.73,2095,80,false,MAD,Europe,Madrid,180,2.24
34.175.99.73,2052,80,false,MAD,Europe,Madrid,182,2.22
34.147.82.194,2053,80,false,AMS,Europe,Amsterdam,166,2.22
34.175.99.73,2082,80,false,MAD,Europe,Madrid,182,2.21
34.175.7.231,2087,80,false,MAD,Europe,Madrid,183,2.21
34.175.7.231,2052,80,false,MAD,Europe,Madrid,179,2.20
34.175.99.73,2096,80,false,MAD,Europe,Madrid,179,2.19
34.116.168.27,443,443,true,CDG,Europe,Paris,264,2.18
34.35.49.123,443,443,true,JNB,Africa,Johannesburg,369,2.18
34.65.213.254,443,443,true,FRA,Europe,Frankfurt,178,2.17
34.116.156.171,443,443,true,FRA,Europe,Frankfurt,190,2.14
34.175.99.73,2086,80,false,MAD,Europe,Madrid,182,2.11
34.65.209.66,443,443,true,FRA,Europe,Frankfurt,167,2.10
34.65.209.248,443,443,true,FRA,Europe,Frankfurt,176,2.08
34.65.19.239,443,443,true,FRA,Europe,Frankfurt,182,2.05
34.65.231.140,443,443,true,FRA,Europe,Frankfurt,174,2.04
34.116.222.76,443,443,true,FRA,Europe,Frankfurt,231,2.03
34.65.5.240,443,443,true,FRA,Europe,Frankfurt,217,2.03
34.118.99.120,443,443,true,FRA,Europe,Frankfurt,190,1.92
34.65.157.38,443,443,true,FRA,Europe,Frankfurt,185,1.87
34.116.132.87,443,443,true,FRA,Europe,Frankfurt,190,1.86
34.65.106.250,443,443,true,FRA,Europe,Frankfurt,176,1.84
34.65.180.14,443,443,true,FRA,Europe,Frankfurt,175,1.78
34.116.214.219,443,443,true,FRA,Europe,Frankfurt,273,1.77
34.65.239.157,443,443,true,FRA,Europe,Frankfurt,183,1.70
34.118.111.34,443,443,true,FRA,Europe,Frankfurt,219,1.68
34.65.50.248,443,443,true,FRA,Europe,Frankfurt,177,1.67
34.35.49.123,443,443,true,JNB,Africa,Johannesburg,372,1.65
34.116.184.78,443,443,true,CDG,Europe,Paris,184,1.56
34.116.189.247,443,443,true,FRA,Europe,Frankfurt,261,1.53
34.116.225.173,443,443,true,FRA,Europe,Frankfurt,268,1.52
34.65.50.163,443,443,true,FRA,Europe,Frankfurt,196,1.45
34.116.167.198,443,443,true,FRA,Europe,Frankfurt,273,1.37
34.116.147.55,443,443,true,FRA,Europe,Frankfurt,244,1.35
34.116.195.145,443,443,true,FRA,Europe,Frankfurt,244,1.34
34.116.222.76,443,443,true,FRA,Europe,Frankfurt,256,1.33
34.116.145.162,443,443,true,FRA,Europe,Frankfurt,262,1.32
34.65.11.8,443,443,true,FRA,Europe,Frankfurt,188,1.29
34.116.229.62,443,443,true,FRA,Europe,Frankfurt,610,1.26
34.116.179.159,443,443,true,FRA,Europe,Frankfurt,234,1.17
34.118.65.140,443,443,true,FRA,Europe,Frankfurt,202,0.67
34.146.45.46,80,0,false,NRT,Asia Pacific,Tokyo,74,0.15
34.146.45.46,80,0,false,NRT,Asia Pacific,Tokyo,74,0.14
34.120.198.225,80,0,false,SIN,Asia Pacific,Singapore,23,0.12
35.237.127.69,80,0,false,ATL,North America,Atlanta,218,0.10
34.128.66.175,80,0,false,SIN,Asia Pacific,Singapore,444,0.08
34.128.66.175,80,0,false,SIN,Asia Pacific,Singapore,15,0.07
34.121.160.133,80,0,false,ORD,North America,Chicago,205,0.06
34.121.160.133,80,0,false,ORD,North America,Chicago,219,0.06
34.134.91.160,80,0,false,ORD,North America,Chicago,205,0.06
34.93.137.35,80,443,false,BOM,Asia Pacific,Mumbai,64,0.06
34.125.15.139,80,0,false,LAX,North America,Los Angeles,165,0.04
35.244.119.6,443,0,true,SYD,Oceania,Sydney,119,0.04
34.149.68.111,80,0,false,SIN,Asia Pacific,Singapore,1,0.04
104.155.53.64,80,0,false,CDG,Europe,Paris,166,0.04
35.244.119.6,443,0,true,SYD,Oceania,Sydney,132,0.04
34.69.253.52,80,0,false,ORD,North America,Chicago,206,0.04
34.92.111.70,80,0,false,HKG,Asia Pacific,Hong Kong,39,0.04
34.92.111.70,80,0,false,HKG,Asia Pacific,Hong Kong,39,0.04
34.67.161.168,80,0,false,ORD,North America,Chicago,205,0.04
34.67.161.168,80,0,false,ORD,North America,Chicago,205,0.03
34.69.253.52,80,0,false,ORD,North America,Chicago,206,0.03
34.67.161.168,80,0,false,ORD,North America,Chicago,205,0.03
34.128.97.138,80,0,false,SIN,Asia Pacific,Singapore,16,0.03
34.128.97.138,80,0,false,SIN,Asia Pacific,Singapore,182,0.03
34.65.197.126,443,0,true,FRA,Europe,Frankfurt,166,0.03
34.150.3.141,80,0,false,HKG,Asia Pacific,Hong Kong,37,0.03
35.227.246.247,80,0,false,SIN,Asia Pacific,Singapore,5,0.03
34.121.17.180,80,0,false,ORD,North America,Chicago,245,0.03
34.65.197.126,443,0,true,FRA,Europe,Frankfurt,186,0.03
34.65.197.126,443,0,true,FRA,Europe,Frankfurt,187,0.03
34.121.17.180,80,0,false,ORD,North America,Chicago,206,0.03
34.121.17.180,80,0,false,ORD,North America,Chicago,212,0.02
34.107.208.220,80,0,false,SIN,Asia Pacific,Singapore,21,0.02
34.107.208.220,80,0,false,SIN,Asia Pacific,Singapore,1,0.02
34.135.54.87,80,0,false,ORD,North America,Chicago,205,0.02
34.101.196.118,80,0,false,SIN,Asia Pacific,Singapore,16,0.02
35.230.234.174,80,0,false,SIN,Asia Pacific,Singapore,1,0.02
35.230.237.32,80,0,false,SIN,Asia Pacific,Singapore,1,0.02
34.95.223.251,80,0,false,GRU,South America,São Paulo,316,0.01
34.95.223.251,80,0,false,GRU,South America,São Paulo,316,0.01
34.95.223.251,80,0,false,GRU,South America,São Paulo,312,0.01
34.95.223.251,80,0,false,GRU,South America,São Paulo,314,0.01
34.92.228.196,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.01
34.92.228.196,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.01
34.92.228.196,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.01
34.92.228.196,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.01
34.80.141.47,80,80,false,TPE,Asia Pacific,Taipei,44,0.01
34.80.141.47,80,80,false,TPE,Asia Pacific,Taipei,42,0.01
34.80.141.47,80,80,false,TPE,Asia Pacific,Taipei,81,0.01
34.92.228.196,443,443,true,HKG,Asia Pacific,Hong Kong,47,0.01
34.92.228.196,443,443,true,HKG,Asia Pacific,Hong Kong,45,0.01
34.92.228.196,443,443,true,HKG,Asia Pacific,Hong Kong,39,0.01
34.92.228.196,443,443,true,HKG,Asia Pacific,Hong Kong,58,0.01
34.80.141.47,443,443,true,TPE,Asia Pacific,Taipei,74,0.01
34.80.141.47,443,443,true,TPE,Asia Pacific,Taipei,80,0.01
34.80.141.47,443,443,true,TPE,Asia Pacific,Taipei,41,0.01
34.144.230.100,80,0,false,SJC,North America,San Jose,14,0.01
35.184.199.202,80,0,false,ORD,North America,Chicago,205,0.01
34.96.67.175,80,0,false,KUL,Asia Pacific,Kuala Lumpur,27,0.01
34.87.17.86,80,0,false,SIN,Asia Pacific,Singapore,2,0.01
34.87.17.86,80,0,false,SIN,Asia Pacific,Singapore,1,0.01
34.80.222.234,80,0,false,HKG,Asia Pacific,Hong Kong,41,0.00
34.80.222.234,80,0,false,HKG,Asia Pacific,Hong Kong,41,0.00
34.80.222.234,80,0,false,HKG,Asia Pacific,Hong Kong,42,0.00
34.96.93.19,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.96.225.108,8080,0,false,HKG,Asia Pacific,Hong Kong,37,0.00
34.96.225.108,8080,0,false,HKG,Asia Pacific,Hong Kong,65,0.00
34.96.225.108,8080,0,false,HKG,Asia Pacific,Hong Kong,39,0.00
35.184.27.144,80,0,false,ORD,North America,Chicago,206,0.00
34.150.31.27,80,0,false,HKG,Asia Pacific,Hong Kong,37,0.00
34.92.111.70,80,0,false,HKG,Asia Pacific,Hong Kong,37,0.00
34.120.124.61,80,0,false,SIN,Asia Pacific,Singapore,25,0.00
34.96.93.19,80,0,false,SIN,Asia Pacific,Singapore,75,0.00
34.126.143.153,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.36.241.241,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
35.230.48.122,8080,0,false,SEA,North America,Seattle,156,0.00
34.132.254.201,80,0,false,ORD,North America,Chicago,205,0.00
34.135.13.56,80,0,false,ORD,North America,Chicago,205,0.00
34.123.217.194,80,0,false,ORD,North America,Chicago,205,0.00
34.123.217.194,80,0,false,ORD,North America,Chicago,206,0.00
34.120.203.240,80,0,false,SIN,Asia Pacific,Singapore,15,0.00
34.123.217.194,80,0,false,ORD,North America,Chicago,205,0.00
34.96.67.175,80,0,false,KUL,Asia Pacific,Kuala Lumpur,1,0.00
35.244.140.128,80,0,false,LHR,Europe,London,1,0.00
34.100.190.34,80,0,false,BOM,Asia Pacific,Mumbai,61,0.00
34.120.203.240,80,0,false,SIN,Asia Pacific,Singapore,17,0.00
34.77.233.91,80,0,false,CDG,Europe,Paris,162,0.00
34.77.233.91,80,0,false,CDG,Europe,Paris,165,0.00
34.100.190.34,80,0,false,BOM,Asia Pacific,Mumbai,131,0.00
34.126.112.176,8080,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.34.221.245,80,0,false,SIN,Asia Pacific,Singapore,14,0.00
34.34.221.245,80,0,false,SIN,Asia Pacific,Singapore,18,0.00
34.120.35.204,80,0,false,IAD,North America,Ashburn,22,0.00
34.107.201.158,80,0,false,IAD,North America,Ashburn,11,0.00
34.105.123.165,80,0,false,SEA,North America,Seattle,156,0.00
34.105.123.165,80,0,false,SEA,North America,Seattle,160,0.00
34.105.123.165,80,0,false,SEA,North America,Seattle,156,0.00
34.102.244.136,80,0,false,SIN,Asia Pacific,Singapore,26,0.00
34.102.244.136,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
35.220.132.211,8080,0,false,HKG,Asia Pacific,Hong Kong,37,0.00
34.142.184.16,80,0,false,SIN,Asia Pacific,Singapore,6,0.00
34.111.204.123,80,0,false,SIN,Asia Pacific,Singapore,27,0.00
34.149.84.129,80,80,false,SIN,Asia Pacific,Singapore,1,0.00
34.111.68.8,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
34.111.151.28,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
34.87.17.86,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
34.149.110.146,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
34.124.214.67,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
34.126.70.51,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
34.87.17.201,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
34.107.201.158,80,0,false,IAD,North America,Ashburn,1,0.00
35.244.184.119,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
35.230.236.158,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
34.124.189.203,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
35.186.153.145,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.142.137.130,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
35.227.211.1,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.126.70.51,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.142.163.244,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.126.89.15,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.87.147.199,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.124.167.38,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.87.67.136,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.87.149.216,8080,80,false,SIN,Asia Pacific,Singapore,2,0.00
34.87.134.130,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.107.191.120,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.124.186.33,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.87.148.235,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.87.147.199,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.87.67.136,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.87.17.201,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
35.240.208.192,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.124.230.33,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
35.240.231.235,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.126.86.32,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.124.213.181,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.87.11.70,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.142.205.1,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.124.214.67,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.143.136.99,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.126.85.124,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.87.96.121,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.87.96.121,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
34.143.203.62,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.142.205.41,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.87.134.130,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.87.173.159,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.124.249.222,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.87.11.70,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.87.118.59,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
35.240.214.142,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.87.148.235,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.87.96.121,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.126.89.15,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.87.148.235,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.126.86.32,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.87.134.130,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.142.172.58,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.124.213.181,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.126.123.74,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.143.178.0,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.87.118.59,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.124.254.71,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.124.189.203,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
35.185.179.228,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
35.187.252.56,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
35.198.222.135,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.126.128.164,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
34.124.230.33,80,0,false,SIN,Asia Pacific,Singapore,4,0.00
34.124.186.33,80,0,false,SIN,Asia Pacific,Singapore,4,0.00
34.126.70.51,80,0,false,SIN,Asia Pacific,Singapore,4,0.00
34.126.127.86,80,0,false,SIN,Asia Pacific,Singapore,4,0.00
34.126.127.86,80,0,false,SIN,Asia Pacific,Singapore,4,0.00
34.124.249.222,80,0,false,SIN,Asia Pacific,Singapore,4,0.00
34.87.67.136,80,0,false,SIN,Asia Pacific,Singapore,6,0.00
34.87.11.70,80,0,false,SIN,Asia Pacific,Singapore,6,0.00
35.240.165.181,80,0,false,SIN,Asia Pacific,Singapore,6,0.00
34.110.205.106,80,0,false,SIN,Asia Pacific,Singapore,7,0.00
34.143.211.187,80,0,false,SIN,Asia Pacific,Singapore,7,0.00
34.126.89.15,80,0,false,SIN,Asia Pacific,Singapore,7,0.00
34.126.86.32,80,0,false,SIN,Asia Pacific,Singapore,8,0.00
34.87.173.159,80,0,false,SIN,Asia Pacific,Singapore,10,0.00
34.126.128.164,80,0,false,SIN,Asia Pacific,Singapore,11,0.00
34.128.84.187,80,0,false,SIN,Asia Pacific,Singapore,15,0.00
34.120.222.161,80,0,false,SIN,Asia Pacific,Singapore,16,0.00
34.101.99.100,80,0,false,SIN,Asia Pacific,Singapore,17,0.00
34.101.169.73,80,8080,false,CGK,Asia Pacific,Jakarta,17,0.00
34.101.99.100,80,0,false,SIN,Asia Pacific,Singapore,18,0.00
34.101.44.165,80,0,false,SIN,Asia Pacific,Singapore,19,0.00
34.126.85.124,80,0,false,SIN,Asia Pacific,Singapore,27,0.00
34.128.84.187,80,0,false,SIN,Asia Pacific,Singapore,31,0.00
34.111.151.28,80,0,false,SIN,Asia Pacific,Singapore,31,0.00
34.150.31.27,80,0,false,HKG,Asia Pacific,Hong Kong,37,0.00
34.80.222.225,80,443,false,SIN,Asia Pacific,Singapore,41,0.00
104.199.156.241,80,443,false,SIN,Asia Pacific,Singapore,42,0.00
34.117.11.142,80,0,false,SIN,Asia Pacific,Singapore,47,0.00
34.22.100.72,443,443,true,ICN,Asia Pacific,Seoul,71,0.00
34.84.154.47,80,0,false,NRT,Asia Pacific,Tokyo,73,0.00
34.84.154.47,80,0,false,NRT,Asia Pacific,Tokyo,74,0.00
34.84.154.47,80,0,false,NRT,Asia Pacific,Tokyo,74,0.00
35.233.172.5,80,0,false,SEA,North America,Seattle,155,0.00
35.233.250.18,80,0,false,SEA,North America,Seattle,155,0.00
35.246.247.95,443,443,true,FRA,Europe,Frankfurt,156,0.00
34.105.49.234,443,443,true,SEA,North America,Seattle,156,0.00
34.105.3.218,443,443,true,SEA,North America,Seattle,156,0.00
34.127.85.179,443,80,false,SEA,North America,Seattle,156,0.00
34.127.85.179,80,80,false,SEA,North America,Seattle,156,0.00
34.107.122.127,443,443,true,FRA,Europe,Frankfurt,157,0.00
34.127.85.179,80,80,false,SEA,North America,Seattle,157,0.00
34.105.100.76,80,80,false,SEA,North America,Seattle,157,0.00
34.82.188.91,443,443,true,SEA,North America,Seattle,157,0.00
34.105.100.76,80,80,false,SEA,North America,Seattle,157,0.00
34.83.36.143,80,80,false,SEA,North America,Seattle,158,0.00
34.141.84.126,80,0,false,FRA,Europe,Frankfurt,161,0.00
34.140.239.154,2082,0,false,CDG,Europe,Paris,163,0.00
34.140.239.154,2095,80,false,CDG,Europe,Paris,163,0.00
34.140.239.154,2096,80,false,CDG,Europe,Paris,164,0.00
34.140.239.154,2083,80,false,CDG,Europe,Paris,166,0.00
34.140.239.154,2052,80,false,CDG,Europe,Paris,167,0.00
34.105.140.105,443,443,true,LHR,Europe,London,167,0.00
34.105.189.25,443,443,true,LHR,Europe,London,167,0.00
34.83.75.32,443,443,true,SEA,North America,Seattle,169,0.00
34.89.180.238,443,443,true,FRA,Europe,Frankfurt,171,0.00
34.107.98.219,443,443,true,FRA,Europe,Frankfurt,173,0.00
35.236.55.171,443,443,true,LAX,North America,Los Angeles,177,0.00
34.91.35.163,443,0,true,FRA,Europe,Frankfurt,178,0.00
34.127.85.179,80,80,false,SEA,North America,Seattle,178,0.00
34.154.193.123,443,443,true,FRA,Europe,Frankfurt,178,0.00
34.107.106.55,443,0,true,FRA,Europe,Frankfurt,178,0.00
34.154.94.146,443,0,true,CDG,Europe,Paris,179,0.00
34.107.65.94,443,0,true,FRA,Europe,Frankfurt,179,0.00
34.107.56.17,443,443,true,FRA,Europe,Frankfurt,180,0.00
35.246.224.168,443,443,true,FRA,Europe,Frankfurt,182,0.00
34.105.3.218,443,0,true,SEA,North America,Seattle,197,0.00
34.107.42.64,443,0,true,FRA,Europe,Frankfurt,204,0.00
35.239.72.131,80,0,false,ORD,North America,Chicago,205,0.00
35.188.87.85,80,8080,false,ORD,North America,Chicago,205,0.00
